Date,Host,Service,@ably_sno,ably_market_sno,consumer_origin,@price_origin,@consumer_price_adjustment.discount_type,@consumer_price_adjustment.discount_rate,@consumer_price_adjustment.discount_price,@consumer_price_adjustment.started_at,@consumer_price_adjustment.ended_at,Message
"2025-01-09T03:27:07.394Z","ip-172-31-225-255.ap-northeast-2.compute.internal-ably-prod","seller-api","2975441","10910","48900","34100",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:27:05.607Z","ip-172-31-193-62.ap-northeast-2.compute.internal-ably-prod","seller-api","2975438","10910","48900","34100",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:27:02.605Z","ip-172-31-193-62.ap-northeast-2.compute.internal-ably-prod","seller-api","2975427","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:27:01.442Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","2975426","10910","60000","43900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:26:59.393Z","ip-172-31-225-255.ap-northeast-2.compute.internal-ably-prod","seller-api","2975422","10910","60000","43900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:25:05.448Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","2943461","10910","55900","38900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:25:01.700Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2943460","10910","55900","38900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:24:58.877Z","ip-172-31-117-4.ap-northeast-2.compute.internal-ably-prod","seller-api","2943457","10910","55900","38900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:23:30.541Z","ip-172-31-193-62.ap-northeast-2.compute.internal-ably-prod","seller-api","2901672","10910","55800","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:23:09.670Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2173845","9172",,,,,,,,"update_seller_goods"
"2025-01-09T03:22:52.330Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","2858303","10910","41000","29800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:22:50.666Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2858301","10910","41000","29800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:22:48.531Z","ip-172-31-193-62.ap-northeast-2.compute.internal-ably-prod","seller-api","2858297","10910","41000","29800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:22:46.665Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2858295","10910","41000","29800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:22:44.664Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2858292","10910","41000","29800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:22:17.335Z","ip-172-31-225-255.ap-northeast-2.compute.internal-ably-prod","seller-api","14105304","17119","56000","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:22:09.299Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","14105305","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:22:00.814Z","ip-172-31-202-232.ap-northeast-2.compute.internal-ably-prod","seller-api","14105852","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:59.652Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2818813","10910","54000","37800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:57.240Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2818812","10910","54000","37800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:55.343Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","2818810","10910","54000","37800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:54.651Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","14105860","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:52.330Z","ip-172-31-225-255.ap-northeast-2.compute.internal-ably-prod","seller-api","2818807","10910","54000","37800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:50.800Z","ip-172-31-202-232.ap-northeast-2.compute.internal-ably-prod","seller-api","2818805","10910","48500","33900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:48.037Z","ip-172-31-202-208.ap-northeast-2.compute.internal-ably-prod","seller-api","2818804","10910","48500","33900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:45.289Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","2818803","10910","48500","33900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:43.766Z","ip-172-31-117-4.ap-northeast-2.compute.internal-ably-prod","seller-api","2818802","10910","48500","33900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:40.799Z","ip-172-31-202-232.ap-northeast-2.compute.internal-ably-prod","seller-api","2818798","10910","55500","42900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:39.235Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2818795","10910","55500","42900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:21:37.032Z","ip-172-31-202-208.ap-northeast-2.compute.internal-ably-prod","seller-api","2414148","17119","54000","31900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:20:50.736Z","ip-172-31-117-4.ap-northeast-2.compute.internal-ably-prod","seller-api","2414112","17119","59000","34900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:20:50.493Z","ip-172-31-193-62.ap-northeast-2.compute.internal-ably-prod","seller-api","37697845","6033",,,,,,,,"update_seller_goods"
"2025-01-09T03:18:41.656Z","ip-172-31-117-4.ap-northeast-2.compute.internal-ably-prod","seller-api","16062212","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:18:33.356Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","16062260","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:18:31.795Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","2836336","17119","66000","38900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:18:23.465Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2836344","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:18:16.792Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","2836402","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:17:54.767Z","ip-172-31-194-246.ap-northeast-2.compute.internal-ably-prod","seller-api","2920332","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:17:48.517Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","28630312","3326",,,,,,,,"update_seller_goods"
"2025-01-09T03:17:47.341Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","2920333","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:17:39.620Z","ip-172-31-117-4.ap-northeast-2.compute.internal-ably-prod","seller-api","2920337","17119","56000","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:17:22.761Z","ip-172-31-194-246.ap-northeast-2.compute.internal-ably-prod","seller-api","3373028","17119","56000","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:17:14.331Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","3373033","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:16:57.255Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","3462556","9172",,,,,,,,"update_seller_goods"
"2025-01-09T03:16:24.503Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","3699097","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:16:17.866Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","2210253","10910","42800","29800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:16:17.087Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","2210252","10910","42800","29800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:16:15.865Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","2210250","10910","42800","29800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:16:15.069Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","2210246","10910","42800","29800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:15:59.306Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","4683684","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:15:31.578Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","5942483","17119","63000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:15:23.914Z","ip-172-31-216-87.ap-northeast-2.compute.internal-ably-prod","seller-api","5942489","17119","56000","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:15:17.144Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","5942501","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:15:05.911Z","ip-172-31-216-87.ap-northeast-2.compute.internal-ably-prod","seller-api","28633947","3326",,,,,,,,"update_seller_goods"
"2025-01-09T03:14:45.733Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","2080049","10910","33900","32200",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:14:43.103Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","2080048","10910","33900","32200",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:14:42.458Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","2080045","10910","33900","32200",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:14:40.959Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","2080044","10910","33900","32200",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:14:39.727Z","ip-172-31-194-246.ap-northeast-2.compute.internal-ably-prod","seller-api","28636291","3326",,,,,,,,"update_seller_goods"
"2025-01-09T03:14:00.482Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","28636291","3326","49000","49000","1","20",,,,"vendor_seller_update_goods"
"2025-01-09T03:13:49.546Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","2047590","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:49.061Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","2047589","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:48.260Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","2047586","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:46.804Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","2047585","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:46.758Z","ip-172-31-241-159.ap-northeast-2.compute.internal-ably-prod","seller-api","2047584","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:45.445Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","2047583","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:28.030Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","28633947","3326","18500","18500",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:11.006Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","2022696","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:09.248Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","2022694","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:06.440Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","2022693","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:04.529Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","2022692","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:13:00.900Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","2022688","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:12:58.467Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","2022686","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:12:57.244Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","2022685","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:12:55.900Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","28630312","3326","22900","22900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:12:54.436Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","2022684","10910","57000","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:11:40.755Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","1815468","10910","59900","43900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:11:37.826Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","1815467","10910","59900","43900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:11:35.923Z","ip-172-31-253-52.ap-northeast-2.compute.internal-ably-prod","seller-api","1815466","10910","59900","43900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:11:32.669Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","1815464","10910","59900","43900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:10:52.653Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","1738087","10910","19800","19800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:10:50.833Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","1738085","10910","19800","19800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:10:50.733Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","37697826","6033",,,,,,,,"update_seller_goods"
"2025-01-09T03:10:23.923Z","ip-172-31-241-159.ap-northeast-2.compute.internal-ably-prod","seller-api","1707426","10910","48500","34900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:10:22.467Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","1707424","10910","48500","34900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:10:20.740Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","1707423","10910","48500","34900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:10:18.639Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","1707422","10910","48500","34900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:10:16.418Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","28636291","3326",,,,,,,,"update_seller_goods"
"2025-01-09T03:10:12.738Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","1678078","10910","107000","74900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:59.459Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","1426301","10910","50000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:57.894Z","ip-172-31-253-52.ap-northeast-2.compute.internal-ably-prod","seller-api","1426362","10910","59900","43900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:44.454Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","1451728","10910","35900","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:33.720Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","1426345","10910","45500","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:31.886Z","ip-172-31-253-52.ap-northeast-2.compute.internal-ably-prod","seller-api","1426344","10910","45500","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:29.886Z","ip-172-31-253-52.ap-northeast-2.compute.internal-ably-prod","seller-api","1426343","10910","45500","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:27.320Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","1426342","10910","45500","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:25.700Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","1426340","10910","45500","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:18.699Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","1426339","10910","45500","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:17.640Z","ip-172-31-194-246.ap-northeast-2.compute.internal-ably-prod","seller-api","1426338","10910","80000","63900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:15.882Z","ip-172-31-253-52.ap-northeast-2.compute.internal-ably-prod","seller-api","1426364","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:07.727Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","1426323","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:01.638Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","1426322","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:09:00.368Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","1426321","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:08:58.308Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","1426366","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:08:56.250Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","1426315","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:08:53.826Z","ip-172-31-216-87.ap-northeast-2.compute.internal-ably-prod","seller-api","28630312","3326",,,,,,,,"update_seller_goods"
"2025-01-09T03:08:53.826Z","ip-172-31-216-87.ap-northeast-2.compute.internal-ably-prod","seller-api","1426367","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:08:46.400Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","1396816","10910","104000","72900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:08:43.305Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","1396801","10910","53000","38900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:08:41.434Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","1396797","10910","53000","38900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:08:28.624Z","ip-172-31-194-246.ap-northeast-2.compute.internal-ably-prod","seller-api","28633947","3326",,,,,,,,"update_seller_goods"
"2025-01-09T03:06:23.379Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","2210247","10910","42800","29800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:06:19.485Z","ip-172-31-247-71.ap-northeast-2.compute.internal-ably-prod","seller-api","2047588","10910","28900","21600",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:05:59.374Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","28636291","3326","49000","49000","1","20",,,,"vendor_seller_update_goods"
"2025-01-09T03:04:45.829Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","28630312","3326","22900","22900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:02:55.525Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","3039805","10910","55900","39800",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:02:51.290Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","10107849","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:02:38.203Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","10107865","17119","56000","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:02:30.132Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","10107879","17119","56000","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:02:22.529Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","10107893","17119","56000","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:02:16.507Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","10107943","17119","63000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:02:08.748Z","ip-172-31-241-159.ap-northeast-2.compute.internal-ably-prod","seller-api","10108004","17119","56000","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:02:02.502Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","2943828","10321",,,,,,,,"update_seller_goods"
"2025-01-09T03:02:00.501Z","ip-172-31-209-155.ap-northeast-2.compute.internal-ably-prod","seller-api","10108047","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:01:53.308Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","10108094","17119","59000","34900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:01:45.118Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","10108149","17119","56000","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:00:53.406Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","4868116","10321",,,,,,,,"update_seller_goods"
"2025-01-09T03:00:44.401Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","10108164","17119","59000","34900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:00:36.399Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","10108235","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:00:36.399Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","1965462","10910",,,,,,,,"update_seller_goods"
"2025-01-09T03:00:25.492Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","10108254","17119","59000","34900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:00:19.093Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","27321998","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:00:18.392Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","10108274","17119","59000","34900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:00:10.968Z","ip-172-31-194-246.ap-northeast-2.compute.internal-ably-prod","seller-api","27322011","17119","63000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-09T03:00:01.161Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","27322022","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:59:54.283Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","27322036","17119","63000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:59:44.555Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","27322043","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:59:28.277Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","4868117","10321",,,,,,,,"update_seller_goods"
"2025-01-09T02:59:24.551Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","27322050","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:59:16.153Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","27322060","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:59:08.725Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","27322069","17119","63000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:59:00.367Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","27322080","17119","63000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:58:57.274Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","4873303","10910",,,,,,,,"update_seller_goods"
"2025-01-09T02:58:53.856Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","11289315","10321",,,,,,,,"update_seller_goods"
"2025-01-09T02:58:51.925Z","ip-172-31-208-174.ap-northeast-2.compute.internal-ably-prod","seller-api","27322096","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:58:43.065Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","27322114","17119","63000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:58:36.195Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","27322144","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:58:26.535Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","27322158","17119","63000","36900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:58:19.533Z","ip-172-31-236-58.ap-northeast-2.compute.internal-ably-prod","seller-api","27322171","17119","61000","35900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:58:14.949Z","ip-172-31-194-246.ap-northeast-2.compute.internal-ably-prod","seller-api","11289550","10321",,,,,,,,"update_seller_goods"
"2025-01-09T02:56:12.591Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","18430756","14175",,,,,,,,"update_seller_goods"
"2025-01-09T02:55:32.227Z","ip-172-31-245-249.ap-northeast-2.compute.internal-ably-prod","seller-api","18430713","14175",,,,,,,,"update_seller_goods"
"2025-01-09T02:54:24.684Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","18430720","14175",,,,,,,,"update_seller_goods"
"2025-01-09T02:53:29.542Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","18430724","14175",,,,,,,,"update_seller_goods"
"2025-01-09T02:52:13.510Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","18430728","14175",,,,,,,,"update_seller_goods"
"2025-01-09T02:50:24.688Z","ip-172-31-212-145.ap-northeast-2.compute.internal-ably-prod","seller-api","18430737","14175",,,,,,,,"update_seller_goods"
"2025-01-09T02:49:25.749Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","18430743","14175",,,,,,,,"update_seller_goods"
"2025-01-09T02:48:19.564Z","ip-172-31-237-17.ap-northeast-2.compute.internal-ably-prod","seller-api","18430750","14175",,,,,,,,"update_seller_goods"
"2025-01-09T02:46:55.827Z","ip-172-31-194-246.ap-northeast-2.compute.internal-ably-prod","seller-api","18430756","14175",,,,,,,,"update_seller_goods"
"2025-01-09T02:46:38.635Z","ip-172-31-213-127.ap-northeast-2.compute.internal-ably-prod","seller-api","10322824","17119","56000","32900",,,,,,"vendor_seller_update_goods"
"2025-01-09T02:46:30.850Z","ip-172-31-233-76.ap-northeast-2.compute.internal-ably-prod","seller-api","10322833","17119","56000","32900",,,,,,"vendor_seller_update_goods"
